O_Code,O_Name,D_Name,D_Code,Commuters
E02001615,Sheffield 005,Sheffield 070,E02001680,2
E02001616,Sheffield 006,Sheffield 070,E02001680,2
E02001617,Sheffield 007,Sheffield 070,E02001680,1
E02001618,Sheffield 008,Sheffield 070,E02001680,2
E02001619,Sheffield 009,Sheffield 070,E02001680,7
E02001620,Sheffield 010,Sheffield 070,E02001680,4
E02001621,Sheffield 011,Sheffield 070,E02001680,2
E02001622,Sheffield 012,Sheffield 070,E02001680,1
E02001623,Sheffield 013,Sheffield 070,E02001680,2
E02001624,Sheffield 014,Sheffield 070,E02001680,3
E02001625,Sheffield 015,Sheffield 070,E02001680,1
E02001626,Sheffield 016,Sheffield 070,E02001680,1
E02001627,Sheffield 017,Sheffield 070,E02001680,3
E02001628,Sheffield 018,Sheffield 070,E02001680,2
E02001629,Sheffield 019,Sheffield 070,E02001680,10
E02001630,Sheffield 020,Sheffield 070,E02001680,6
E02001631,Sheffield 021,Sheffield 070,E02001680,3
E02001632,Sheffield 022,Sheffield 070,E02001680,1
E02001633,Sheffield 023,Sheffield 070,E02001680,1
E02001634,Sheffield 024,Sheffield 070,E02001680,3
E02001635,Sheffield 025,Sheffield 070,E02001680,1
E02001636,Sheffield 026,Sheffield 070,E02001680,3
E02001637,Sheffield 027,Sheffield 070,E02001680,1
E02001638,Sheffield 028,Sheffield 070,E02001680,1
E02001639,Sheffield 029,Sheffield 070,E02001680,2
E02001640,Sheffield 030,Sheffield 070,E02001680,1
E02001642,Sheffield 032,Sheffield 070,E02001680,5
E02001643,Sheffield 033,Sheffield 070,E02001680,7
E02001646,Sheffield 036,Sheffield 070,E02001680,3
E02001647,Sheffield 037,Sheffield 070,E02001680,3
E02001648,Sheffield 038,Sheffield 070,E02001680,1
E02001649,Sheffield 039,Sheffield 070,E02001680,2
E02001650,Sheffield 040,Sheffield 070,E02001680,5
E02001651,Sheffield 041,Sheffield 070,E02001680,4
E02001652,Sheffield 042,Sheffield 070,E02001680,7
E02001653,Sheffield 043,Sheffield 070,E02001680,7
E02001654,Sheffield 044,Sheffield 070,E02001680,3
E02001655,Sheffield 045,Sheffield 070,E02001680,5
E02001656,Sheffield 046,Sheffield 070,E02001680,5
E02001657,Sheffield 047,Sheffield 070,E02001680,8
E02001658,Sheffield 048,Sheffield 070,E02001680,1
E02001659,Sheffield 049,Sheffield 070,E02001680,3
E02001660,Sheffield 050,Sheffield 070,E02001680,8
E02001661,Sheffield 051,Sheffield 070,E02001680,8
E02001662,Sheffield 052,Sheffield 070,E02001680,10
E02001663,Sheffield 053,Sheffield 070,E02001680,10
E02001664,Sheffield 054,Sheffield 070,E02001680,9
E02001665,Sheffield 055,Sheffield 070,E02001680,6
E02001666,Sheffield 056,Sheffield 070,E02001680,3
E02001669,Sheffield 059,Sheffield 070,E02001680,21
E02001670,Sheffield 060,Sheffield 070,E02001680,15
E02001671,Sheffield 061,Sheffield 070,E02001680,3
E02001672,Sheffield 062,Sheffield 070,E02001680,9
E02001673,Sheffield 063,Sheffield 070,E02001680,5
E02001674,Sheffield 064,Sheffield 070,E02001680,35
E02001675,Sheffield 065,Sheffield 070,E02001680,7
E02001676,Sheffield 066,Sheffield 070,E02001680,18
E02001678,Sheffield 068,Sheffield 070,E02001680,7
E02001679,Sheffield 069,Sheffield 070,E02001680,53
E02001680,Sheffield 070,Sheffield 070,E02001680,114
E02001681,Sheffield 071,Sheffield 070,E02001680,13
E02006803,Sheffield 072,Sheffield 070,E02001680,17
E02006843,Sheffield 073,Sheffield 070,E02001680,1
E02006844,Sheffield 074,Sheffield 070,E02001680,2
E02006868,Sheffield 075,Sheffield 070,E02001680,10
E02006869,Sheffield 076,Sheffield 070,E02001680,12
E02001519,Barnsley 011,Sheffield 071,E02001681,1
E02001536,Barnsley 028,Sheffield 071,E02001681,1
E02001554,Doncaster 016,Sheffield 071,E02001681,1
E02001555,Doncaster 017,Sheffield 071,E02001681,1
E02001572,Doncaster 034,Sheffield 071,E02001681,1
E02001579,Rotherham 002,Sheffield 071,E02001681,1
E02001582,Rotherham 005,Sheffield 071,E02001681,1
E02001588,Rotherham 011,Sheffield 071,E02001681,1
E02001596,Rotherham 019,Sheffield 071,E02001681,1
E02001599,Rotherham 022,Sheffield 071,E02001681,1
E02001603,Rotherham 026,Sheffield 071,E02001681,1
E02001604,Rotherham 027,Sheffield 071,E02001681,2
E02001605,Rotherham 028,Sheffield 071,E02001681,1
E02001606,Rotherham 029,Sheffield 071,E02001681,1
E02001608,Rotherham 031,Sheffield 071,E02001681,1
E02001609,Rotherham 032,Sheffield 071,E02001681,1
E02001611,Sheffield 001,Sheffield 071,E02001681,1
E02001612,Sheffield 002,Sheffield 071,E02001681,1
E02001613,Sheffield 003,Sheffield 071,E02001681,2
E02001614,Sheffield 004,Sheffield 071,E02001681,3
E02001617,Sheffield 007,Sheffield 071,E02001681,1
E02001618,Sheffield 008,Sheffield 071,E02001681,1
E02001619,Sheffield 009,Sheffield 071,E02001681,2
E02001620,Sheffield 010,Sheffield 071,E02001681,1
E02001622,Sheffield 012,Sheffield 071,E02001681,1
E02001625,Sheffield 015,Sheffield 071,E02001681,2
E02001626,Sheffield 016,Sheffield 071,E02001681,2
E02001627,Sheffield 017,Sheffield 071,E02001681,1
E02001628,Sheffield 018,Sheffield 071,E02001681,1
E02001630,Sheffield 020,Sheffield 071,E02001681,2
E02001631,Sheffield 021,Sheffield 071,E02001681,2
E02001632,Sheffield 022,Sheffield 071,E02001681,2
E02001633,Sheffield 023,Sheffield 071,E02001681,3
E02001634,Sheffield 024,Sheffield 071,E02001681,4
E02001635,Sheffield 025,Sheffield 071,E02001681,2
E02001637,Sheffield 027,Sheffield 071,E02001681,1
E02001638,Sheffield 028,Sheffield 071,E02001681,1
E02001639,Sheffield 029,Sheffield 071,E02001681,3
E02001640,Sheffield 030,Sheffield 071,E02001681,1
E02001642,Sheffield 032,Sheffield 071,E02001681,2
E02001643,Sheffield 033,Sheffield 071,E02001681,2
E02001646,Sheffield 036,Sheffield 071,E02001681,3
E02001647,Sheffield 037,Sheffield 071,E02001681,3
E02001649,Sheffield 039,Sheffield 071,E02001681,4
E02001650,Sheffield 040,Sheffield 071,E02001681,2
E02001651,Sheffield 041,Sheffield 071,E02001681,2
E02001652,Sheffield 042,Sheffield 071,E02001681,6
E02001653,Sheffield 043,Sheffield 071,E02001681,6
E02001654,Sheffield 044,Sheffield 071,E02001681,2
E02001655,Sheffield 045,Sheffield 071,E02001681,1
E02001656,Sheffield 046,Sheffield 071,E02001681,5
E02001657,Sheffield 047,Sheffield 071,E02001681,7
E02001658,Sheffield 048,Sheffield 071,E02001681,3
E02001659,Sheffield 049,Sheffield 071,E02001681,2
E02001660,Sheffield 050,Sheffield 071,E02001681,7
E02001661,Sheffield 051,Sheffield 071,E02001681,2
E02001662,Sheffield 052,Sheffield 071,E02001681,3
E02001663,Sheffield 053,Sheffield 071,E02001681,4
E02001664,Sheffield 054,Sheffield 071,E02001681,5
E02001665,Sheffield 055,Sheffield 071,E02001681,16
E02001666,Sheffield 056,Sheffield 071,E02001681,3
E02001669,Sheffield 059,Sheffield 071,E02001681,14
E02001670,Sheffield 060,Sheffield 071,E02001681,4
E02001671,Sheffield 061,Sheffield 071,E02001681,2
E02001672,Sheffield 062,Sheffield 071,E02001681,4
E02001673,Sheffield 063,Sheffield 071,E02001681,6
E02001674,Sheffield 064,Sheffield 071,E02001681,8
E02001675,Sheffield 065,Sheffield 071,E02001681,5
E02001676,Sheffield 066,Sheffield 071,E02001681,16
E02001678,Sheffield 068,Sheffield 071,E02001681,43
E02001679,Sheffield 069,Sheffield 071,E02001681,40
E02001680,Sheffield 070,Sheffield 071,E02001681,16
E02001681,Sheffield 071,Sheffield 071,E02001681,113
E02006803,Sheffield 072,Sheffield 071,E02001681,3
E02006843,Sheffield 073,Sheffield 071,E02001681,1
E02006869,Sheffield 076,Sheffield 071,E02001681,4
E02001522,Barnsley 014,Sheffield 072,E02006803,1
E02001533,Barnsley 025,Sheffield 072,E02006803,1
E02001536,Barnsley 028,Sheffield 072,E02006803,2
E02001537,Barnsley 029,Sheffield 072,E02006803,1
E02001553,Doncaster 015,Sheffield 072,E02006803,2
E02001563,Doncaster 025,Sheffield 072,E02006803,4
E02001574,Doncaster 036,Sheffield 072,E02006803,1
E02001576,Doncaster 038,Sheffield 072,E02006803,1
E02001577,Doncaster 039,Sheffield 072,E02006803,6
E02001583,Rotherham 006,Sheffield 072,E02006803,1
E02001585,Rotherham 008,Sheffield 072,E02006803,1
E02001594,Rotherham 017,Sheffield 072,E02006803,1
E02001600,Rotherham 023,Sheffield 072,E02006803,1
E02001604,Rotherham 027,Sheffield 072,E02006803,2
E02001606,Rotherham 029,Sheffield 072,E02006803,1
E02001607,Rotherham 030,Sheffield 072,E02006803,4
E02001608,Rotherham 031,Sheffield 072,E02006803,3
E02001609,Rotherham 032,Sheffield 072,E02006803,2
E02001610,Rotherham 033,Sheffield 072,E02006803,8
E02001613,Sheffield 003,Sheffield 072,E02006803,2
E02001614,Sheffield 004,Sheffield 072,E02006803,3
E02001616,Sheffield 006,Sheffield 072,E02006803,1
E02001618,Sheffield 008,Sheffield 072,E02006803,4
E02001620,Sheffield 010,Sheffield 072,E02006803,5
E02001622,Sheffield 012,Sheffield 072,E02006803,2
E02001623,Sheffield 013,Sheffield 072,E02006803,1
E02001624,Sheffield 014,Sheffield 072,E02006803,2
E02001625,Sheffield 015,Sheffield 072,E02006803,1
E02001627,Sheffield 017,Sheffield 072,E02006803,3
E02001629,Sheffield 019,Sheffield 072,E02006803,1
E02001630,Sheffield 020,Sheffield 072,E02006803,1
E02001631,Sheffield 021,Sheffield 072,E02006803,3
E02001632,Sheffield 022,Sheffield 072,E02006803,1
E02001633,Sheffield 023,Sheffield 072,E02006803,3
E02001635,Sheffield 025,Sheffield 072,E02006803,1
E02001636,Sheffield 026,Sheffield 072,E02006803,3
E02001638,Sheffield 028,Sheffield 072,E02006803,1
E02001639,Sheffield 029,Sheffield 072,E02006803,2
E02001640,Sheffield 030,Sheffield 072,E02006803,2
E02001642,Sheffield 032,Sheffield 072,E02006803,2
E02001643,Sheffield 033,Sheffield 072,E02006803,1
E02001646,Sheffield 036,Sheffield 072,E02006803,1
E02001647,Sheffield 037,Sheffield 072,E02006803,2
E02001649,Sheffield 039,Sheffield 072,E02006803,10
E02001651,Sheffield 041,Sheffield 072,E02006803,3
E02001653,Sheffield 043,Sheffield 072,E02006803,4
E02001654,Sheffield 044,Sheffield 072,E02006803,4
E02001655,Sheffield 045,Sheffield 072,E02006803,5
E02001656,Sheffield 046,Sheffield 072,E02006803,1
E02001657,Sheffield 047,Sheffield 072,E02006803,2
E02001658,Sheffield 048,Sheffield 072,E02006803,3
E02001659,Sheffield 049,Sheffield 072,E02006803,5
E02001660,Sheffield 050,Sheffield 072,E02006803,1
E02001661,Sheffield 051,Sheffield 072,E02006803,5
E02001662,Sheffield 052,Sheffield 072,E02006803,4
E02001663,Sheffield 053,Sheffield 072,E02006803,1
E02001664,Sheffield 054,Sheffield 072,E02006803,3
E02001665,Sheffield 055,Sheffield 072,E02006803,8
E02001666,Sheffield 056,Sheffield 072,E02006803,23
E02001669,Sheffield 059,Sheffield 072,E02006803,3
E02001670,Sheffield 060,Sheffield 072,E02006803,4
E02001671,Sheffield 061,Sheffield 072,E02006803,18
E02001672,Sheffield 062,Sheffield 072,E02006803,8
E02001673,Sheffield 063,Sheffield 072,E02006803,16
E02001674,Sheffield 064,Sheffield 072,E02006803,5
E02001675,Sheffield 065,Sheffield 072,E02006803,62
E02001676,Sheffield 066,Sheffield 072,E02006803,1
E02001678,Sheffield 068,Sheffield 072,E02006803,4
E02001680,Sheffield 070,Sheffield 072,E02006803,5
E02001681,Sheffield 071,Sheffield 072,E02006803,3
E02006803,Sheffield 072,Sheffield 072,E02006803,161
E02006844,Sheffield 074,Sheffield 072,E02006803,2
E02006868,Sheffield 075,Sheffield 072,E02006803,4
E02006869,Sheffield 076,Sheffield 072,E02006803,18
E02001509,Barnsley 001,Sheffield 073,E02006843,15
E02001510,Barnsley 002,Sheffield 073,E02006843,8
E02001511,Barnsley 003,Sheffield 073,E02006843,16
E02001512,Barnsley 004,Sheffield 073,E02006843,17
E02001513,Barnsley 005,Sheffield 073,E02006843,27
E02001514,Barnsley 006,Sheffield 073,E02006843,15
E02001515,Barnsley 007,Sheffield 073,E02006843,20
E02001516,Barnsley 008,Sheffield 073,E02006843,8
E02001517,Barnsley 009,Sheffield 073,E02006843,32
E02001518,Barnsley 010,Sheffield 073,E02006843,28
E02001519,Barnsley 011,Sheffield 073,E02006843,6
E02001520,Barnsley 012,Sheffield 073,E02006843,55
E02001521,Barnsley 013,Sheffield 073,E02006843,49
E02001522,Barnsley 014,Sheffield 073,E02006843,22
E02001523,Barnsley 015,Sheffield 073,E02006843,24
E02001524,Barnsley 016,Sheffield 073,E02006843,48
E02001525,Barnsley 017,Sheffield 073,E02006843,17
E02001526,Barnsley 018,Sheffield 073,E02006843,10
E02001527,Barnsley 019,Sheffield 073,E02006843,25
E02001528,Barnsley 020,Sheffield 073,E02006843,23
E02001529,Barnsley 021,Sheffield 073,E02006843,18
E02001530,Barnsley 022,Sheffield 073,E02006843,17
E02001531,Barnsley 023,Sheffield 073,E02006843,20
E02001532,Barnsley 024,Sheffield 073,E02006843,97
E02001533,Barnsley 025,Sheffield 073,E02006843,31
E02001534,Barnsley 026,Sheffield 073,E02006843,46
E02001535,Barnsley 027,Sheffield 073,E02006843,55
E02001536,Barnsley 028,Sheffield 073,E02006843,80
E02001537,Barnsley 029,Sheffield 073,E02006843,60
E02001538,Barnsley 030,Sheffield 073,E02006843,49
E02001539,Doncaster 001,Sheffield 073,E02006843,3
E02001540,Doncaster 002,Sheffield 073,E02006843,12
E02001541,Doncaster 003,Sheffield 073,E02006843,7
E02001542,Doncaster 004,Sheffield 073,E02006843,6
E02001543,Doncaster 005,Sheffield 073,E02006843,6
E02001544,Doncaster 006,Sheffield 073,E02006843,10
E02001545,Doncaster 007,Sheffield 073,E02006843,23
E02001546,Doncaster 008,Sheffield 073,E02006843,14
E02001547,Doncaster 009,Sheffield 073,E02006843,14
E02001548,Doncaster 010,Sheffield 073,E02006843,9
E02001549,Doncaster 011,Sheffield 073,E02006843,17
E02001550,Doncaster 012,Sheffield 073,E02006843,12
E02001551,Doncaster 013,Sheffield 073,E02006843,13
E02001552,Doncaster 014,Sheffield 073,E02006843,20
E02001553,Doncaster 015,Sheffield 073,E02006843,16
E02001554,Doncaster 016,Sheffield 073,E02006843,23
E02001555,Doncaster 017,Sheffield 073,E02006843,16
E02001556,Doncaster 018,Sheffield 073,E02006843,16
E02001557,Doncaster 019,Sheffield 073,E02006843,43
E02001558,Doncaster 020,Sheffield 073,E02006843,33
E02001559,Doncaster 021,Sheffield 073,E02006843,39
E02001560,Doncaster 022,Sheffield 073,E02006843,11
E02001561,Doncaster 023,Sheffield 073,E02006843,10
E02001562,Doncaster 024,Sheffield 073,E02006843,14
E02001563,Doncaster 025,Sheffield 073,E02006843,21
E02001564,Doncaster 026,Sheffield 073,E02006843,28
E02001565,Doncaster 027,Sheffield 073,E02006843,35
E02001566,Doncaster 028,Sheffield 073,E02006843,25
E02001567,Doncaster 029,Sheffield 073,E02006843,24
E02001568,Doncaster 030,Sheffield 073,E02006843,13
E02001569,Doncaster 031,Sheffield 073,E02006843,37
E02001570,Doncaster 032,Sheffield 073,E02006843,18
E02001571,Doncaster 033,Sheffield 073,E02006843,34
E02001572,Doncaster 034,Sheffield 073,E02006843,4
E02001573,Doncaster 035,Sheffield 073,E02006843,16
E02001574,Doncaster 036,Sheffield 073,E02006843,12
E02001575,Doncaster 037,Sheffield 073,E02006843,4
E02001576,Doncaster 038,Sheffield 073,E02006843,26
E02001577,Doncaster 039,Sheffield 073,E02006843,24
E02001578,Rotherham 001,Sheffield 073,E02006843,57
E02001579,Rotherham 002,Sheffield 073,E02006843,56
E02001580,Rotherham 003,Sheffield 073,E02006843,57
E02001581,Rotherham 004,Sheffield 073,E02006843,35
E02001582,Rotherham 005,Sheffield 073,E02006843,48
E02001583,Rotherham 006,Sheffield 073,E02006843,30
E02001584,Rotherham 007,Sheffield 073,E02006843,126
E02001585,Rotherham 008,Sheffield 073,E02006843,42
E02001586,Rotherham 009,Sheffield 073,E02006843,37
E02001587,Rotherham 010,Sheffield 073,E02006843,24
E02001588,Rotherham 011,Sheffield 073,E02006843,48
E02001589,Rotherham 012,Sheffield 073,E02006843,89
E02001590,Rotherham 013,Sheffield 073,E02006843,25
E02001591,Rotherham 014,Sheffield 073,E02006843,36
E02001592,Rotherham 015,Sheffield 073,E02006843,96
E02001593,Rotherham 016,Sheffield 073,E02006843,41
E02001594,Rotherham 017,Sheffield 073,E02006843,46
E02001595,Rotherham 018,Sheffield 073,E02006843,83
E02001596,Rotherham 019,Sheffield 073,E02006843,67
E02001597,Rotherham 020,Sheffield 073,E02006843,35
E02001598,Rotherham 021,Sheffield 073,E02006843,74
E02001599,Rotherham 022,Sheffield 073,E02006843,81
E02001600,Rotherham 023,Sheffield 073,E02006843,117
E02001601,Rotherham 024,Sheffield 073,E02006843,60
E02001602,Rotherham 025,Sheffield 073,E02006843,99
E02001603,Rotherham 026,Sheffield 073,E02006843,49
E02001604,Rotherham 027,Sheffield 073,E02006843,133
E02001605,Rotherham 028,Sheffield 073,E02006843,77
E02001606,Rotherham 029,Sheffield 073,E02006843,79
E02001607,Rotherham 030,Sheffield 073,E02006843,117
E02001608,Rotherham 031,Sheffield 073,E02006843,125
E02001609,Rotherham 032,Sheffield 073,E02006843,94
E02001610,Rotherham 033,Sheffield 073,E02006843,144
E02001611,Sheffield 001,Sheffield 073,E02006843,140
E02001612,Sheffield 002,Sheffield 073,E02006843,172
E02001613,Sheffield 003,Sheffield 073,E02006843,241
E02001614,Sheffield 004,Sheffield 073,E02006843,276
E02001615,Sheffield 005,Sheffield 073,E02006843,208
E02001616,Sheffield 006,Sheffield 073,E02006843,171
E02001617,Sheffield 007,Sheffield 073,E02006843,87
E02001618,Sheffield 008,Sheffield 073,E02006843,332
E02001619,Sheffield 009,Sheffield 073,E02006843,211
E02001620,Sheffield 010,Sheffield 073,E02006843,132
E02001621,Sheffield 011,Sheffield 073,E02006843,109
E02001622,Sheffield 012,Sheffield 073,E02006843,241
E02001623,Sheffield 013,Sheffield 073,E02006843,135
E02001624,Sheffield 014,Sheffield 073,E02006843,225
E02001625,Sheffield 015,Sheffield 073,E02006843,157
E02001626,Sheffield 016,Sheffield 073,E02006843,235
E02001627,Sheffield 017,Sheffield 073,E02006843,261
E02001628,Sheffield 018,Sheffield 073,E02006843,86
E02001629,Sheffield 019,Sheffield 073,E02006843,147
E02001630,Sheffield 020,Sheffield 073,E02006843,169
E02001631,Sheffield 021,Sheffield 073,E02006843,308
E02001632,Sheffield 022,Sheffield 073,E02006843,250
E02001633,Sheffield 023,Sheffield 073,E02006843,239
E02001634,Sheffield 024,Sheffield 073,E02006843,386
E02001635,Sheffield 025,Sheffield 073,E02006843,192
E02001636,Sheffield 026,Sheffield 073,E02006843,262
E02001637,Sheffield 027,Sheffield 073,E02006843,122
E02001638,Sheffield 028,Sheffield 073,E02006843,218
E02001639,Sheffield 029,Sheffield 073,E02006843,261
E02001640,Sheffield 030,Sheffield 073,E02006843,223
E02001642,Sheffield 032,Sheffield 073,E02006843,264
E02001643,Sheffield 033,Sheffield 073,E02006843,193
E02001646,Sheffield 036,Sheffield 073,E02006843,292
E02001647,Sheffield 037,Sheffield 073,E02006843,150
E02001648,Sheffield 038,Sheffield 073,E02006843,255
E02001649,Sheffield 039,Sheffield 073,E02006843,182
E02001650,Sheffield 040,Sheffield 073,E02006843,268
E02001651,Sheffield 041,Sheffield 073,E02006843,221
E02001652,Sheffield 042,Sheffield 073,E02006843,411
E02001653,Sheffield 043,Sheffield 073,E02006843,232
E02001654,Sheffield 044,Sheffield 073,E02006843,172
E02001655,Sheffield 045,Sheffield 073,E02006843,175
E02001656,Sheffield 046,Sheffield 073,E02006843,313
E02001657,Sheffield 047,Sheffield 073,E02006843,366
E02001658,Sheffield 048,Sheffield 073,E02006843,152
E02001659,Sheffield 049,Sheffield 073,E02006843,122
E02001660,Sheffield 050,Sheffield 073,E02006843,401
E02001661,Sheffield 051,Sheffield 073,E02006843,218
E02001662,Sheffield 052,Sheffield 073,E02006843,244
E02001663,Sheffield 053,Sheffield 073,E02006843,355
E02001664,Sheffield 054,Sheffield 073,E02006843,192
E02001665,Sheffield 055,Sheffield 073,E02006843,271
E02001666,Sheffield 056,Sheffield 073,E02006843,144
E02001669,Sheffield 059,Sheffield 073,E02006843,302
E02001670,Sheffield 060,Sheffield 073,E02006843,142
E02001671,Sheffield 061,Sheffield 073,E02006843,176
E02001672,Sheffield 062,Sheffield 073,E02006843,213
E02001673,Sheffield 063,Sheffield 073,E02006843,183
E02001674,Sheffield 064,Sheffield 073,E02006843,291
